Year,Day,Hour,Minute,points_in_IMF_avgs,Percent_interp.,CP/MV_Flag,Timeshift_sec,Phase_frnt_nrml_X,Phase_frnt_nrml_Y,Phase_frnt_nrml_Z,ScalarB_nT,Bx_nT_GSE_GSM,By_nT_GSE,Bz_nT_GSE,By_nT_GSM,Bz_nT_GSM,RMS_timeshift_sec,RMS_phase_front_normal,RMS_ScalarB_nT,RMS_Field vector_nT,points_in_plasma_avgs,Flow_speed_kms,Vx_Velocity_kms_GSE,Vy_Velocity_kms_GSE,Vz_Velocity_kms_GSE,Proton_Density_ncc,Temperature_K,X_sc_GSE_Re,Y_sc_GSE_Re,Z_sc_GSE_Re,X_target_GSE_Re,Y_target_GSE_Re,Z_target_GSE_Re,RMS_target_Re,DBOT1_sec,DBOT2_sec,Bz_Present,Datetime,Vx_Present,Proton_Density_Present,Abs_Vx_Velocity_kms_GSE,Month
2000,98,0,5,5,27,1.0,2334,0.68,0.69,-0.24,25.22,-2.23,-6.06,-24.33,7.89,-23.8,24,0.06,0.27,1.28,5,559.6,-559.5,-1.6,-12.3,33.14,191188.0,226.49,-29.73,-7.71,6.64,-0.34,0.15,0.03,52,52,1,2000-04-07 00:05:00,1,1,559.5,4
2000,98,0,10,5,0,1.0,2431,0.83,0.52,-0.2,24.31,-3.11,-7.28,-22.95,6.08,-23.3,22,0.04,0.2,0.96,5,556.0,-555.7,0.4,-15.7,37.11,183197.0,226.49,-29.72,-7.71,6.7,-0.36,0.19,0.01,42,42,1,2000-04-07 00:10:00,1,1,555.7,4
2000,98,0,15,5,0,0.9,2427,0.83,0.51,-0.24,23.03,4.11,-11.82,-16.87,-1.03,-20.57,24,0.01,1.29,8.98,5,561.9,-561.1,2.8,-25.9,39.19,199041.0,226.49,-29.72,-7.72,7.23,-0.43,0.37,0.12,68,68,1,2000-04-07 00:15:00,1,1,561.1,4
2000,98,0,20,5,0,0.8,2360,0.79,0.54,-0.25,23.28,9.95,-19.64,-3.11,-15.0,-13.06,41,0.08,1.05,4.8,5,572.8,-571.8,14.1,-10.2,43.5,200448.0,226.49,-29.72,-7.72,8.49,-0.67,0.06,0.31,80,80,1,2000-04-07 00:20:00,1,1,571.8,4
2000,98,0,25,5,83,1.0,2285,0.74,0.55,-0.33,24.15,15.09,-18.38,0.6,-15.91,-9.22,23,0.06,0.65,3.04,5,575.3,-575.1,5.8,11.9,38.47,262993.0,226.49,-29.71,-7.72,9.11,-0.54,-0.19,0.1,72,72,1,2000-04-07 00:25:00,1,1,575.1,4
2000,98,0,30,5,100,9.9,2279,0.66,0.45,-0.46,25.39,17.7,-18.06,1.37,-16.06,-8.37,24,0.04,0.26,1.56,5,577.1,-576.8,-0.0,15.3,32.59,294346.0,226.49,-29.71,-7.73,9.42,-0.5,-0.25,0.02,48,48,1,2000-04-07 00:30:00,1,1,576.8,4
2000,98,0,35,5,100,9.9,2332,0.61,0.38,-0.57,25.78,16.69,-19.3,3.51,-18.26,-7.18,7,0.04,0.21,0.55,4,569.6,-569.4,5.3,16.2,32.83,281834.0,226.49,-29.71,-7.73,9.49,-0.61,-0.28,0.01,53,53,1,2000-04-07 00:35:00,1,1,569.4,4
2000,98,0,40,5,100,9.9,2336,0.54,0.29,-0.7,25.42,17.4,-18.07,2.41,-16.64,-7.43,11,0.06,0.51,2.68,5,567.4,-567.0,3.7,19.6,31.0,290171.0,226.49,-29.7,-7.73,9.55,-0.53,-0.33,0.09,63,63,1,2000-04-07 00:40:00,1,1,567.0,4
2000,98,0,45,5,100,9.9,2398,0.48,0.22,-0.8,24.33,16.64,-15.01,6.7,-16.3,-2.14,24,0.03,0.38,6.14,5,573.7,-573.5,-1.6,9.6,35.14,255988.0,226.49,-29.7,-7.73,9.31,-0.49,-0.15,0.06,40,40,1,2000-04-07 00:45:00,1,1,573.5,4
2000,98,0,50,5,41,0.9,2393,0.6,0.29,-0.71,24.01,10.67,-21.17,1.57,-18.88,-9.69,56,0.17,1.1,2.62,5,579.3,-578.6,22.0,11.4,40.29,218382.0,226.49,-29.7,-7.74,9.01,-0.82,-0.22,0.13,80,80,1,2000-04-07 00:50:00,1,1,578.6,4
2000,98,0,55,5,0,0.8,2337,0.72,0.37,-0.59,26.69,13.43,-19.78,2.78,-18.34,-7.9,13,0.02,1.05,10.62,5,579.3,-578.5,7.8,11.8,33.88,218339.0,226.49,-29.69,-7.74,9.08,-0.53,-0.12,0.17,60,60,1,2000-04-07 00:55:00,1,1,578.5,4
2000,98,3,25,5,0,0.8,2534,0.91,-0.09,-0.41,17.87,2.68,-16.5,5.26,-17.14,-2.53,14,0.07,0.26,3.02,5,541.8,-537.8,55.9,34.0,46.33,115531.0,226.46,-29.59,-7.82,8.91,-1.42,-0.57,0.05,65,65,1,2000-04-07 03:25:00,1,1,537.8,4
2000,98,3,30,5,55,1.0,2540,0.91,-0.12,-0.4,18.06,-0.37,-16.8,5.8,-17.64,-2.11,10,0.03,0.38,2.51,5,536.8,-532.4,52.9,44.0,44.15,111746.0,226.46,-29.58,-7.82,9.0,-1.39,-0.75,0.02,54,54,1,2000-04-07 03:30:00,1,1,532.4,4
